Financial Benchmarks India Pvt Ltd,,,,
Reference Rates,,,,
Date,Time,Currency Pairs,Rate,Comments
22-Sep-21,1:30:00 PM,INR / 100 JPY,67.36,
21-Sep-21,1:30:00 PM,INR / 1 USD,73.5907,
21-Sep-21,1:30:00 PM,INR / 1 GBP,100.6721,
21-Sep-21,1:30:00 PM,INR / 1 EUR,86.367,
21-Sep-21,1:30:00 PM,INR / 100 JPY,67.16,
20-Sep-21,1:30:00 PM,INR / 1 USD,73.6459,
20-Sep-21,1:30:00 PM,INR / 1 GBP,100.9199,
20-Sep-21,1:30:00 PM,INR / 1 EUR,86.2757,
20-Sep-21,1:30:00 PM,INR / 100 JPY,67.04,
17-Sep-21,1:30:00 PM,INR / 1 USD,73.4927,
17-Sep-21,1:30:00 PM,INR / 1 GBP,101.3812,
17-Sep-21,1:30:00 PM,INR / 1 EUR,86.521,
17-Sep-21,1:30:00 PM,INR / 100 JPY,66.89,
16-Sep-21,1:30:00 PM,INR / 1 USD,73.4311,
16-Sep-21,1:30:00 PM,INR / 1 GBP,101.5209,
16-Sep-21,1:30:00 PM,INR / 1 EUR,86.681,
16-Sep-21,1:30:00 PM,INR / 100 JPY,67.18,
15-Sep-21,1:30:00 PM,INR / 1 USD,73.6712,
15-Sep-21,1:30:00 PM,INR / 1 GBP,101.8121,
15-Sep-21,1:30:00 PM,INR / 1 EUR,86.9738,
15-Sep-21,1:30:00 PM,INR / 100 JPY,67.25,
14-Sep-21,1:30:00 PM,INR / 1 USD,73.6214,
14-Sep-21,1:30:00 PM,INR / 1 GBP,101.9759,
14-Sep-21,1:30:00 PM,INR / 1 EUR,86.994,
14-Sep-21,1:30:00 PM,INR / 100 JPY,66.9,
13-Sep-21,1:30:00 PM,INR / 1 USD,73.635,
13-Sep-21,1:30:00 PM,INR / 1 GBP,101.769,
13-Sep-21,1:30:00 PM,INR / 1 EUR,86.797,
13-Sep-21,1:30:00 PM,INR / 100 JPY,66.89,
09-Sep-21,1:30:00 PM,INR / 1 USD,73.6887,
09-Sep-21,1:30:00 PM,INR / 1 GBP,101.49,
09-Sep-21,1:30:00 PM,INR / 1 EUR,87.1266,
09-Sep-21,1:30:00 PM,INR / 100 JPY,66.94,
08-Sep-21,1:30:00 PM,INR / 1 USD,73.6519,
08-Sep-21,1:30:00 PM,INR / 1 GBP,101.3769,
08-Sep-21,1:30:00 PM,INR / 1 EUR,87.1533,
08-Sep-21,1:30:00 PM,INR / 100 JPY,66.69,
07-Sep-21,1:30:00 PM,INR / 1 USD,73.2814,
07-Sep-21,1:30:00 PM,INR / 1 GBP,101.3448,
07-Sep-21,1:30:00 PM,INR / 1 EUR,86.9914,
07-Sep-21,1:30:00 PM,INR / 100 JPY,66.69,
06-Sep-21,1:30:00 PM,INR / 1 USD,73.0589,
06-Sep-21,1:30:00 PM,INR / 1 GBP,101.1802,
06-Sep-21,1:30:00 PM,INR / 1 EUR,86.7448,
06-Sep-21,1:30:00 PM,INR / 100 JPY,66.54,
03-Sep-21,1:30:00 PM,INR / 1 USD,73.0651,
03-Sep-21,1:30:00 PM,INR / 1 GBP,101.0929,
03-Sep-21,1:30:00 PM,INR / 1 EUR,86.7911,
03-Sep-21,1:30:00 PM,INR / 100 JPY,66.4,
02-Sep-21,1:30:00 PM,INR / 1 USD,72.9771,
02-Sep-21,1:30:00 PM,INR / 1 GBP,100.5756,
02-Sep-21,1:30:00 PM,INR / 1 EUR,86.4195,
02-Sep-21,1:30:00 PM,INR / 100 JPY,66.36,
01-Sep-21,1:30:00 PM,INR / 1 USD,72.9589,
01-Sep-21,1:30:00 PM,INR / 1 GBP,100.3448,
01-Sep-21,1:30:00 PM,INR / 1 EUR,86.0682,
01-Sep-21,1:30:00 PM,INR / 100 JPY,66.18,
31-Aug-21,1:30:00 PM,INR / 1 USD,73.1536,
31-Aug-21,1:30:00 PM,INR / 1 GBP,100.951,
31-Aug-21,1:30:00 PM,INR / 1 EUR,86.5324,
31-Aug-21,1:30:00 PM,INR / 100 JPY,66.6,
30-Aug-21,1:30:00 PM,INR / 1 USD,73.5007,
30-Aug-21,1:30:00 PM,INR / 1 GBP,101.2085,
30-Aug-21,1:30:00 PM,INR / 1 EUR,86.7347,
30-Aug-21,1:30:00 PM,INR / 100 JPY,66.96,
27-Aug-21,1:30:00 PM,INR / 1 USD,74.1332,
27-Aug-21,1:30:00 PM,INR / 1 GBP,101.5674,
27-Aug-21,1:30:00 PM,INR / 1 EUR,87.1984,
27-Aug-21,1:30:00 PM,INR / 100 JPY,67.4,
26-Aug-21,1:30:00 PM,INR / 1 USD,74.2578,
26-Aug-21,1:30:00 PM,INR / 1 GBP,102.0639,
26-Aug-21,1:30:00 PM,INR / 1 EUR,87.345,
26-Aug-21,1:30:00 PM,INR / 100 JPY,67.49,
25-Aug-21,1:30:00 PM,INR / 1 USD,74.2992,
25-Aug-21,1:30:00 PM,INR / 1 GBP,101.9306,
25-Aug-21,1:30:00 PM,INR / 1 EUR,87.2436,
25-Aug-21,1:30:00 PM,INR / 100 JPY,67.73,
24-Aug-21,1:30:00 PM,INR / 1 USD,74.1379,
24-Aug-21,1:30:00 PM,INR / 1 GBP,101.8833,
24-Aug-21,1:30:00 PM,INR / 1 EUR,87.0735,
24-Aug-21,1:30:00 PM,INR / 100 JPY,67.51,
23-Aug-21,1:30:00 PM,INR / 1 USD,74.2765,
23-Aug-21,1:30:00 PM,INR / 1 GBP,101.4454,
23-Aug-21,1:30:00 PM,INR / 1 EUR,87.0105,
23-Aug-21,1:30:00 PM,INR / 100 JPY,67.55,
20-Aug-21,1:30:00 PM,INR / 1 USD,74.4275,
20-Aug-21,1:30:00 PM,INR / 1 GBP,101.3613,
20-Aug-21,1:30:00 PM,INR / 1 EUR,86.9417,
20-Aug-21,1:30:00 PM,INR / 100 JPY,67.87,
18-Aug-21,1:30:00 PM,INR / 1 USD,74.3002,
18-Aug-21,1:30:00 PM,INR / 1 GBP,102.1212,
18-Aug-21,1:30:00 PM,INR / 1 EUR,87.0833,
18-Aug-21,1:30:00 PM,INR / 100 JPY,67.8,
17-Aug-21,1:30:00 PM,INR / 1 USD,74.2856,
17-Aug-21,1:30:00 PM,INR / 1 GBP,102.6152,
17-Aug-21,1:30:00 PM,INR / 1 EUR,87.403,
17-Aug-21,1:30:00 PM,INR / 100 JPY,67.95,
13-Aug-21,1:30:00 PM,INR / 1 USD,74.2971,
13-Aug-21,1:30:00 PM,INR / 1 GBP,102.5691,
13-Aug-21,1:30:00 PM,INR / 1 EUR,87.1931,
13-Aug-21,1:30:00 PM,INR / 100 JPY,67.3,
12-Aug-21,1:30:00 PM,INR / 1 USD,74.2816,
12-Aug-21,1:30:00 PM,INR / 1 GBP,103.0068,
12-Aug-21,1:30:00 PM,INR / 1 EUR,87.1997,
12-Aug-21,1:30:00 PM,INR / 100 JPY,67.28,
11-Aug-21,1:30:00 PM,INR / 1 USD,74.4276,
11-Aug-21,1:30:00 PM,INR / 1 GBP,102.9091,
11-Aug-21,1:30:00 PM,INR / 1 EUR,87.1686,
11-Aug-21,1:30:00 PM,INR / 100 JPY,67.22,
10-Aug-21,1:30:00 PM,INR / 1 USD,74.3855,
10-Aug-21,1:30:00 PM,INR / 1 GBP,102.9927,
10-Aug-21,1:30:00 PM,INR / 1 EUR,87.3201,
10-Aug-21,1:30:00 PM,INR / 100 JPY,67.39,
09-Aug-21,1:30:00 PM,INR / 1 USD,74.2261,
09-Aug-21,1:30:00 PM,INR / 1 GBP,103.0036,
09-Aug-21,1:30:00 PM,INR / 1 EUR,87.3166,
09-Aug-21,1:30:00 PM,INR / 100 JPY,67.39,
06-Aug-21,1:30:00 PM,INR / 1 USD,74.1888,
06-Aug-21,1:30:00 PM,INR / 1 GBP,103.2787,
06-Aug-21,1:30:00 PM,INR / 1 EUR,87.7327,
06-Aug-21,1:30:00 PM,INR / 100 JPY,67.55,
05-Aug-21,1:30:00 PM,INR / 1 USD,74.2644,
05-Aug-21,1:30:00 PM,INR / 1 GBP,103.0904,
05-Aug-21,1:30:00 PM,INR / 1 EUR,87.881,
05-Aug-21,1:30:00 PM,INR / 100 JPY,67.69,
04-Aug-21,1:30:00 PM,INR / 1 USD,74.1493,
04-Aug-21,1:30:00 PM,INR / 1 GBP,103.2816,
04-Aug-21,1:30:00 PM,INR / 1 EUR,88.0241,
04-Aug-21,1:30:00 PM,INR / 100 JPY,67.95,
03-Aug-21,1:30:00 PM,INR / 1 USD,74.2957,
03-Aug-21,1:30:00 PM,INR / 1 GBP,103.2106,
03-Aug-21,1:30:00 PM,INR / 1 EUR,88.2207,
03-Aug-21,1:30:00 PM,INR / 100 JPY,68.08,
02-Aug-21,1:30:00 PM,INR / 1 USD,74.4035,
02-Aug-21,1:30:00 PM,INR / 1 GBP,103.4531,
02-Aug-21,1:30:00 PM,INR / 1 EUR,88.3224,
02-Aug-21,1:30:00 PM,INR / 100 JPY,67.85,
30-Jul-21,1:30:00 PM,INR / 1 USD,74.3871,
30-Jul-21,1:30:00 PM,INR / 1 GBP,103.7269,
30-Jul-21,1:30:00 PM,INR / 1 EUR,88.3882,
30-Jul-21,1:30:00 PM,INR / 100 JPY,67.89,
29-Jul-21,1:30:00 PM,INR / 1 USD,74.2822,
29-Jul-21,1:30:00 PM,INR / 1 GBP,103.5108,
29-Jul-21,1:30:00 PM,INR / 1 EUR,88.0769,
29-Jul-21,1:30:00 PM,INR / 100 JPY,67.66,
28-Jul-21,1:30:00 PM,INR / 1 USD,74.435,
28-Jul-21,1:30:00 PM,INR / 1 GBP,103.3009,
28-Jul-21,1:30:00 PM,INR / 1 EUR,87.9678,
28-Jul-21,1:30:00 PM,INR / 100 JPY,67.77,
27-Jul-21,1:30:00 PM,INR / 1 USD,74.416,
27-Jul-21,1:30:00 PM,INR / 1 GBP,102.7948,
27-Jul-21,1:30:00 PM,INR / 1 EUR,87.7791,
27-Jul-21,1:30:00 PM,INR / 100 JPY,67.53,
26-Jul-21,1:30:00 PM,INR / 1 USD,74.4578,
26-Jul-21,1:30:00 PM,INR / 1 GBP,102.3393,
26-Jul-21,1:30:00 PM,INR / 1 EUR,87.7019,
26-Jul-21,1:30:00 PM,INR / 100 JPY,67.51,
23-Jul-21,1:30:00 PM,INR / 1 USD,74.4262,
23-Jul-21,1:30:00 PM,INR / 1 GBP,102.3787,
23-Jul-21,1:30:00 PM,INR / 1 EUR,87.6076,
23-Jul-21,1:30:00 PM,INR / 100 JPY,67.49,
22-Jul-21,1:30:00 PM,INR / 1 USD,74.3679,
22-Jul-21,1:30:00 PM,INR / 1 GBP,102.1076,
22-Jul-21,1:30:00 PM,INR / 1 EUR,87.7219,
22-Jul-21,1:30:00 PM,INR / 100 JPY,67.51,
20-Jul-21,1:30:00 PM,INR / 1 USD,74.8596,
20-Jul-21,1:30:00 PM,INR / 1 GBP,102.2313,
20-Jul-21,1:30:00 PM,INR / 1 EUR,88.2031,
20-Jul-21,1:30:00 PM,INR / 100 JPY,68.36,
19-Jul-21,1:30:00 PM,INR / 1 USD,74.7902,
19-Jul-21,1:30:00 PM,INR / 1 GBP,102.8425,
19-Jul-21,1:30:00 PM,INR / 1 EUR,88.2719,
19-Jul-21,1:30:00 PM,INR / 100 JPY,68.02,
16-Jul-21,1:30:00 PM,INR / 1 USD,74.6232,
16-Jul-21,1:30:00 PM,INR / 1 GBP,103.1402,
16-Jul-21,1:30:00 PM,INR / 1 EUR,88.1081,
16-Jul-21,1:30:00 PM,INR / 100 JPY,67.84,
15-Jul-21,1:30:00 PM,INR / 1 USD,74.5187,
15-Jul-21,1:30:00 PM,INR / 1 GBP,103.2998,
15-Jul-21,1:30:00 PM,INR / 1 EUR,88.2227,
15-Jul-21,1:30:00 PM,INR / 100 JPY,67.84,
14-Jul-21,1:30:00 PM,INR / 1 USD,74.5708,
14-Jul-21,1:30:00 PM,INR / 1 GBP,103.2294,
14-Jul-21,1:30:00 PM,INR / 1 EUR,87.9488,
14-Jul-21,1:30:00 PM,INR / 100 JPY,67.51,
13-Jul-21,1:30:00 PM,INR / 1 USD,74.4884,
13-Jul-21,1:30:00 PM,INR / 1 GBP,103.4093,
13-Jul-21,1:30:00 PM,INR / 1 EUR,88.3522,
13-Jul-21,1:30:00 PM,INR / 100 JPY,67.49,
12-Jul-21,1:30:00 PM,INR / 1 USD,74.466,
12-Jul-21,1:30:00 PM,INR / 1 GBP,103.3906,
12-Jul-21,1:30:00 PM,INR / 1 EUR,88.3082,
12-Jul-21,1:30:00 PM,INR / 100 JPY,67.57,
09-Jul-21,1:30:00 PM,INR / 1 USD,74.6446,
09-Jul-21,1:30:00 PM,INR / 1 GBP,102.7478,
09-Jul-21,1:30:00 PM,INR / 1 EUR,88.2857,
09-Jul-21,1:30:00 PM,INR / 100 JPY,67.79,
08-Jul-21,1:30:00 PM,INR / 1 USD,74.6979,
08-Jul-21,1:30:00 PM,INR / 1 GBP,102.8754,
08-Jul-21,1:30:00 PM,INR / 1 EUR,88.1231,
08-Jul-21,1:30:00 PM,INR / 100 JPY,67.77,
07-Jul-21,1:30:00 PM,INR / 1 USD,74.7438,
07-Jul-21,1:30:00 PM,INR / 1 GBP,103.2302,
07-Jul-21,1:30:00 PM,INR / 1 EUR,88.401,
07-Jul-21,1:30:00 PM,INR / 100 JPY,67.52,
06-Jul-21,1:30:00 PM,INR / 1 USD,74.3289,
06-Jul-21,1:30:00 PM,INR / 1 GBP,103.2518,
06-Jul-21,1:30:00 PM,INR / 1 EUR,88.3795,
06-Jul-21,1:30:00 PM,INR / 100 JPY,67.05,
05-Jul-21,1:30:00 PM,INR / 1 USD,74.393,
05-Jul-21,1:30:00 PM,INR / 1 GBP,102.9817,
05-Jul-21,1:30:00 PM,INR / 1 EUR,88.2604,
05-Jul-21,1:30:00 PM,INR / 100 JPY,67.01,
02-Jul-21,1:30:00 PM,INR / 1 USD,74.7747,
02-Jul-21,1:30:00 PM,INR / 1 GBP,102.8805,
02-Jul-21,1:30:00 PM,INR / 1 EUR,88.5323,
02-Jul-21,1:30:00 PM,INR / 100 JPY,67.01,
01-Jul-21,1:30:00 PM,INR / 1 USD,74.3943,
01-Jul-21,1:30:00 PM,INR / 1 GBP,102.7301,
01-Jul-21,1:30:00 PM,INR / 1 EUR,88.0819,
01-Jul-21,1:30:00 PM,INR / 100 JPY,66.92,
30-Jun-21,1:30:00 PM,INR / 1 USD,74.3456,
30-Jun-21,1:30:00 PM,INR / 1 GBP,102.9478,
30-Jun-21,1:30:00 PM,INR / 1 EUR,88.5035,
30-Jun-21,1:30:00 PM,INR / 100 JPY,67.28,
29-Jun-21,1:30:00 PM,INR / 1 USD,74.2183,
29-Jun-21,1:30:00 PM,INR / 1 GBP,102.9141,
29-Jun-21,1:30:00 PM,INR / 1 EUR,88.4504,
29-Jun-21,1:30:00 PM,INR / 100 JPY,67.1,
28-Jun-21,1:30:00 PM,INR / 1 USD,74.2023,
28-Jun-21,1:30:00 PM,INR / 1 GBP,103.1204,
28-Jun-21,1:30:00 PM,INR / 1 EUR,88.4996,
28-Jun-21,1:30:00 PM,INR / 100 JPY,67.03,
25-Jun-21,1:30:00 PM,INR / 1 USD,74.179,
25-Jun-21,1:30:00 PM,INR / 1 GBP,103.3002,
25-Jun-21,1:30:00 PM,INR / 1 EUR,88.5677,
25-Jun-21,1:30:00 PM,INR / 100 JPY,66.92,
24-Jun-21,1:30:00 PM,INR / 1 USD,74.2362,
24-Jun-21,1:30:00 PM,INR / 1 GBP,103.6417,
24-Jun-21,1:30:00 PM,INR / 1 EUR,88.5791,
24-Jun-21,1:30:00 PM,INR / 100 JPY,66.97,
23-Jun-21,1:30:00 PM,INR / 1 USD,74.3737,
23-Jun-21,1:30:00 PM,INR / 1 GBP,103.7188,
23-Jun-21,1:30:00 PM,INR / 1 EUR,88.6966,
23-Jun-21,1:30:00 PM,INR / 100 JPY,67.1,
22-Jun-21,1:30:00 PM,INR / 1 USD,74.13,
22-Jun-21,1:30:00 PM,INR / 1 GBP,103.0684,
22-Jun-21,1:30:00 PM,INR / 1 EUR,88.2271,
22-Jun-21,1:30:00 PM,INR / 100 JPY,67.13,
21-Jun-21,1:30:00 PM,INR / 1 USD,74.1522,
21-Jun-21,1:30:00 PM,INR / 1 GBP,102.4541,
21-Jun-21,1:30:00 PM,INR / 1 EUR,88.0839,
21-Jun-21,1:30:00 PM,INR / 100 JPY,67.45,
18-Jun-21,1:30:00 PM,INR / 1 USD,74.1442,
18-Jun-21,1:30:00 PM,INR / 1 GBP,103.012,
18-Jun-21,1:30:00 PM,INR / 1 EUR,88.2583,
18-Jun-21,1:30:00 PM,INR / 100 JPY,67.35,
17-Jun-21,1:30:00 PM,INR / 1 USD,73.731,
17-Jun-21,1:30:00 PM,INR / 1 GBP,103.1212,
17-Jun-21,1:30:00 PM,INR / 1 EUR,88.3646,
17-Jun-21,1:30:00 PM,INR / 100 JPY,66.6,
16-Jun-21,1:30:00 PM,INR / 1 USD,73.3703,
16-Jun-21,1:30:00 PM,INR / 1 GBP,103.3841,
16-Jun-21,1:30:00 PM,INR / 1 EUR,88.9825,
16-Jun-21,1:30:00 PM,INR / 100 JPY,66.63,
15-Jun-21,1:30:00 PM,INR / 1 USD,73.2765,
15-Jun-21,1:30:00 PM,INR / 1 GBP,103.421,
15-Jun-21,1:30:00 PM,INR / 1 EUR,88.9205,
15-Jun-21,1:30:00 PM,INR / 100 JPY,66.58,
14-Jun-21,1:30:00 PM,INR / 1 USD,73.1893,
14-Jun-21,1:30:00 PM,INR / 1 GBP,103.2316,
14-Jun-21,1:30:00 PM,INR / 1 EUR,88.5483,
14-Jun-21,1:30:00 PM,INR / 100 JPY,66.7,
11-Jun-21,1:30:00 PM,INR / 1 USD,72.9844,
11-Jun-21,1:30:00 PM,INR / 1 GBP,103.5079,
11-Jun-21,1:30:00 PM,INR / 1 EUR,88.9831,
11-Jun-21,1:30:00 PM,INR / 100 JPY,66.7,
10-Jun-21,1:30:00 PM,INR / 1 USD,72.9947,
10-Jun-21,1:30:00 PM,INR / 1 GBP,103.0121,
10-Jun-21,1:30:00 PM,INR / 1 EUR,88.8418,
10-Jun-21,1:30:00 PM,INR / 100 JPY,66.67,
09-Jun-21,1:30:00 PM,INR / 1 USD,72.9769,
09-Jun-21,1:30:00 PM,INR / 1 GBP,103.3878,
09-Jun-21,1:30:00 PM,INR / 1 EUR,88.9068,
09-Jun-21,1:30:00 PM,INR / 100 JPY,66.69,
08-Jun-21,1:30:00 PM,INR / 1 USD,72.8419,
08-Jun-21,1:30:00 PM,INR / 1 GBP,103.1349,
08-Jun-21,1:30:00 PM,INR / 1 EUR,88.7209,
08-Jun-21,1:30:00 PM,INR / 100 JPY,66.55,
07-Jun-21,1:30:00 PM,INR / 1 USD,72.8087,
07-Jun-21,1:30:00 PM,INR / 1 GBP,102.7942,
07-Jun-21,1:30:00 PM,INR / 1 EUR,88.5087,
07-Jun-21,1:30:00 PM,INR / 100 JPY,66.49,
04-Jun-21,1:30:00 PM,INR / 1 USD,73.0266,
04-Jun-21,1:30:00 PM,INR / 1 GBP,102.9636,
04-Jun-21,1:30:00 PM,INR / 1 EUR,88.4459,
04-Jun-21,1:30:00 PM,INR / 100 JPY,66.25,
03-Jun-21,1:30:00 PM,INR / 1 USD,73.1197,
03-Jun-21,1:30:00 PM,INR / 1 GBP,103.4653,
03-Jun-21,1:30:00 PM,INR / 1 EUR,89.1407,
03-Jun-21,1:30:00 PM,INR / 100 JPY,66.59,
02-Jun-21,1:30:00 PM,INR / 1 USD,73.2088,
02-Jun-21,1:30:00 PM,INR / 1 GBP,103.6324,
02-Jun-21,1:30:00 PM,INR / 1 EUR,89.4241,
02-Jun-21,1:30:00 PM,INR / 100 JPY,66.72,
01-Jun-21,1:30:00 PM,INR / 1 USD,72.7714,
01-Jun-21,1:30:00 PM,INR / 1 GBP,103.4906,
01-Jun-21,1:30:00 PM,INR / 1 EUR,88.9587,
01-Jun-21,1:30:00 PM,INR / 100 JPY,66.48,
31-May-21,1:30:00 PM,INR / 1 USD,72.5211,
31-May-21,1:30:00 PM,INR / 1 GBP,102.8678,
31-May-21,1:30:00 PM,INR / 1 EUR,88.4216,
31-May-21,1:30:00 PM,INR / 100 JPY,66.08,
28-May-21,1:30:00 PM,INR / 1 USD,72.4767,
28-May-21,1:30:00 PM,INR / 1 GBP,102.7724,
28-May-21,1:30:00 PM,INR / 1 EUR,88.2307,
28-May-21,1:30:00 PM,INR / 100 JPY,65.96,
27-May-21,1:30:00 PM,INR / 1 USD,72.6404,
27-May-21,1:30:00 PM,INR / 1 GBP,102.4641,
27-May-21,1:30:00 PM,INR / 1 EUR,88.5511,
27-May-21,1:30:00 PM,INR / 100 JPY,66.56,
25-May-21,1:30:00 PM,INR / 1 USD,72.8045,
25-May-21,1:30:00 PM,INR / 1 GBP,103.3106,
25-May-21,1:30:00 PM,INR / 1 EUR,89.0666,
25-May-21,1:30:00 PM,INR / 100 JPY,66.97,
24-May-21,1:30:00 PM,INR / 1 USD,72.8961,
24-May-21,1:30:00 PM,INR / 1 GBP,103.201,
24-May-21,1:30:00 PM,INR / 1 EUR,88.8565,
24-May-21,1:30:00 PM,INR / 100 JPY,67.03,
21-May-21,1:30:00 PM,INR / 1 USD,73.0233,
21-May-21,1:30:00 PM,INR / 1 GBP,103.6103,
21-May-21,1:30:00 PM,INR / 1 EUR,89.3075,
21-May-21,1:30:00 PM,INR / 100 JPY,67.14,
20-May-21,1:30:00 PM,INR / 1 USD,73.1168,
20-May-21,1:30:00 PM,INR / 1 GBP,103.2765,
20-May-21,1:30:00 PM,INR / 1 EUR,89.1255,
20-May-21,1:30:00 PM,INR / 100 JPY,67.01,
19-May-21,1:30:00 PM,INR / 1 USD,72.967,
19-May-21,1:30:00 PM,INR / 1 GBP,103.5027,
19-May-21,1:30:00 PM,INR / 1 EUR,89.3165,
19-May-21,1:30:00 PM,INR / 100 JPY,66.95,
18-May-21,1:30:00 PM,INR / 1 USD,73.0353,
18-May-21,1:30:00 PM,INR / 1 GBP,103.5728,
18-May-21,1:30:00 PM,INR / 1 EUR,88.977,
18-May-21,1:30:00 PM,INR / 100 JPY,66.95,
17-May-21,1:30:00 PM,INR / 1 USD,73.2423,
17-May-21,1:30:00 PM,INR / 1 GBP,103.2682,
17-May-21,1:30:00 PM,INR / 1 EUR,88.8864,
17-May-21,1:30:00 PM,INR / 100 JPY,67.06,
14-May-21,1:30:00 PM,INR / 1 USD,73.3721,
14-May-21,1:30:00 PM,INR / 1 GBP,103.0467,
14-May-21,1:30:00 PM,INR / 1 EUR,88.7568,
14-May-21,1:30:00 PM,INR / 100 JPY,67.01,
12-May-21,1:30:00 PM,INR / 1 USD,73.4389,
12-May-21,1:30:00 PM,INR / 1 GBP,103.7951,
12-May-21,1:30:00 PM,INR / 1 EUR,89.1171,
12-May-21,1:30:00 PM,INR / 100 JPY,67.51,
11-May-21,1:30:00 PM,INR / 1 USD,73.4518,
11-May-21,1:30:00 PM,INR / 1 GBP,103.6757,
11-May-21,1:30:00 PM,INR / 1 EUR,89.1514,
11-May-21,1:30:00 PM,INR / 100 JPY,67.44,
10-May-21,1:30:00 PM,INR / 1 USD,73.4135,
10-May-21,1:30:00 PM,INR / 1 GBP,103.2497,
10-May-21,1:30:00 PM,INR / 1 EUR,89.2498,
10-May-21,1:30:00 PM,INR / 100 JPY,67.41,
07-May-21,1:30:00 PM,INR / 1 USD,73.7443,
07-May-21,1:30:00 PM,INR / 1 GBP,102.5075,
07-May-21,1:30:00 PM,INR / 1 EUR,88.8997,
07-May-21,1:30:00 PM,INR / 100 JPY,67.55,
06-May-21,1:30:00 PM,INR / 1 USD,73.9406,
06-May-21,1:30:00 PM,INR / 1 GBP,102.7917,
06-May-21,1:30:00 PM,INR / 1 EUR,88.7849,
06-May-21,1:30:00 PM,INR / 100 JPY,67.63,
05-May-21,1:30:00 PM,INR / 1 USD,73.9666,
05-May-21,1:30:00 PM,INR / 1 GBP,102.7682,
05-May-21,1:30:00 PM,INR / 1 EUR,88.7964,
05-May-21,1:30:00 PM,INR / 100 JPY,67.58,
04-May-21,1:30:00 PM,INR / 1 USD,73.8546,
04-May-21,1:30:00 PM,INR / 1 GBP,102.5314,
04-May-21,1:30:00 PM,INR / 1 EUR,88.8993,
04-May-21,1:30:00 PM,INR / 100 JPY,67.56,
03-May-21,1:30:00 PM,INR / 1 USD,74.1812,
03-May-21,1:30:00 PM,INR / 1 GBP,102.5006,
03-May-21,1:30:00 PM,INR / 1 EUR,89.1683,
03-May-21,1:30:00 PM,INR / 100 JPY,67.7,
30-Apr-21,1:30:00 PM,INR / 1 USD,74.0232,
30-Apr-21,1:30:00 PM,INR / 1 GBP,103.1592,
30-Apr-21,1:30:00 PM,INR / 1 EUR,89.6905,
30-Apr-21,1:30:00 PM,INR / 100 JPY,68.02,
29-Apr-21,1:30:00 PM,INR / 1 USD,74.0573,
29-Apr-21,1:30:00 PM,INR / 1 GBP,103.346,
29-Apr-21,1:30:00 PM,INR / 1 EUR,89.8276,
29-Apr-21,1:30:00 PM,INR / 100 JPY,68.13,
28-Apr-21,1:30:00 PM,INR / 1 USD,74.4042,
28-Apr-21,1:30:00 PM,INR / 1 GBP,103.2636,
28-Apr-21,1:30:00 PM,INR / 1 EUR,89.783,
28-Apr-21,1:30:00 PM,INR / 100 JPY,68.28,
27-Apr-21,1:30:00 PM,INR / 1 USD,74.5993,
27-Apr-21,1:30:00 PM,INR / 1 GBP,103.5826,
27-Apr-21,1:30:00 PM,INR / 1 EUR,90.0329,
27-Apr-21,1:30:00 PM,INR / 100 JPY,68.92,
26-Apr-21,1:30:00 PM,INR / 1 USD,74.7672,
26-Apr-21,1:30:00 PM,INR / 1 GBP,103.9528,
26-Apr-21,1:30:00 PM,INR / 1 EUR,90.5087,
26-Apr-21,1:30:00 PM,INR / 100 JPY,69.34,
23-Apr-21,1:30:00 PM,INR / 1 USD,74.9144,
23-Apr-21,1:30:00 PM,INR / 1 GBP,103.8059,
23-Apr-21,1:30:00 PM,INR / 1 EUR,90.0876,
23-Apr-21,1:30:00 PM,INR / 100 JPY,69.4,
22-Apr-21,1:30:00 PM,INR / 1 USD,74.9404,
22-Apr-21,1:30:00 PM,INR / 1 GBP,104.4749,
22-Apr-21,1:30:00 PM,INR / 1 EUR,90.2467,
22-Apr-21,1:30:00 PM,INR / 100 JPY,69.43,
20-Apr-21,1:30:00 PM,INR / 1 USD,74.7296,
20-Apr-21,1:30:00 PM,INR / 1 GBP,104.5771,
20-Apr-21,1:30:00 PM,INR / 1 EUR,90.1458,
20-Apr-21,1:30:00 PM,INR / 100 JPY,68.95,
19-Apr-21,1:30:00 PM,INR / 1 USD,74.8847,
19-Apr-21,1:30:00 PM,INR / 1 GBP,103.7607,
19-Apr-21,1:30:00 PM,INR / 1 EUR,89.61,
19-Apr-21,1:30:00 PM,INR / 100 JPY,69.01,
16-Apr-21,1:30:00 PM,INR / 1 USD,74.5607,
16-Apr-21,1:30:00 PM,INR / 1 GBP,102.4449,
16-Apr-21,1:30:00 PM,INR / 1 EUR,89.19,
16-Apr-21,1:30:00 PM,INR / 100 JPY,68.49,
15-Apr-21,1:30:00 PM,INR / 1 USD,75.1699,
15-Apr-21,1:30:00 PM,INR / 1 GBP,103.5891,
15-Apr-21,1:30:00 PM,INR / 1 EUR,90.0315,
15-Apr-21,1:30:00 PM,INR / 100 JPY,69.02,
12-Apr-21,1:30:00 PM,INR / 1 USD,74.8525,
12-Apr-21,1:30:00 PM,INR / 1 GBP,102.6128,
12-Apr-21,1:30:00 PM,INR / 1 EUR,89.0041,
12-Apr-21,1:30:00 PM,INR / 100 JPY,68.34,
09-Apr-21,1:30:00 PM,INR / 1 USD,74.8899,
